Actual,Predicted,Probability_Destroyed
1,0,0.3183333333333333
1,0,0.3183333333333333
1,0,0.30229716117216116
1,0,0.26746708824426785
1,1,0.8852210844710844
1,1,0.7751190476190476
1,1,0.7751190476190476
1,1,0.7751190476190476
1,0,0.26746708824426785
1,1,0.8852210844710844
1,1,0.8852210844710844
1,1,0.8852210844710844
1,0,0.26746708824426785
1,0,0.24919093280356136
1,1,0.8852210844710844
1,1,0.8852210844710844
1,1,0.8852210844710844
1,0,0.26746708824426785
1,0,0.3183333333333333
1,1,0.6810071783055655
1,1,0.8852210844710844
1,1,0.6050003607503607
1,0,0.22556410256410256
0,1,0.7751190476190476
1,0,0.26746708824426785
1,0,0.09866666666666667
1,1,0.6050003607503607
0,0,0.418
1,1,0.725
1,1,0.6869166666666666
1,0,0.418
1,0,0.418
0,1,0.6833404373404374
1,0,0.45
1,1,0.660340909090909
1,1,0.695
1,0,0.3428549783549784
0,0,0.42
1,0,0.32833333333333337
1,1,0.7155558053058053
1,1,0.7155558053058053
1,1,0.55
1,1,0.6218809523809523
1,1,0.7178571428571427
0,1,0.6218809523809523
1,1,0.7340000000000001
1,1,0.7340000000000001
1,1,0.7340000000000001
1,1,0.7340000000000001
1,1,0.7340000000000001
1,0,0.3428549783549784
1,0,0.43
1,0,0.2560650898808792
1,0,0.2560650898808792
1,0,0.2560650898808792
0,0,0.44
1,1,0.6535677100677099
1,0,0.44
1,1,0.52
1,1,0.6729166666666667
1,1,0.6511309523809521
1,1,0.6511309523809521
1,1,0.6511309523809521
1,0,0.3283463203463203
0,1,0.6535677100677099
0,1,0.6535677100677099
0,1,0.6535677100677099
0,1,0.6535677100677099
1,1,0.6535677100677099
1,0,0.21216666666666661
1,0,0.21216666666666661
1,0,0.21216666666666661
1,0,0.21216666666666661
0,1,0.5871904761904762
1,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.5278571428571427
1,0,0.3600000000000001
1,0,0.1904666050323945
1,0,0.4633333333333334
0,1,0.7087264402264399
1,0,0.3073470418470418
1,1,0.5278571428571427
0,1,0.7161664446664444
0,1,0.7161664446664444
0,1,0.7161664446664444
1,0,0.3499015151515152
1,0,0.4390851370851372
1,0,0.4390851370851372
1,1,0.5851915584415585
0,0,0.4390851370851372
1,1,0.6771163003663004
1,1,0.7088888888888889
1,0,0.2568186813186813
0,0,0.41333333333333333
1,0,0.4073333333333333
1,1,0.8370000000000001
0,1,0.7161664446664444
0,0,0.492441391941392
0,1,0.7161664446664444
0,0,0.4390851370851372
0,1,0.7161664446664444
1,1,0.6767500000000001
0,1,0.7161664446664444
1,0,0.4390851370851372
1,0,0.4390851370851372
1,1,0.7161664446664444
0,1,0.7161664446664444
1,0,0.18781818181818175
1,0,0.18781818181818175
0,1,0.7161664446664444
0,1,0.7161664446664444
0,1,0.7161664446664444
1,0,0.37446613744311946
1,0,0.37446613744311946
1,0,0.28401545384440113
1,0,0.37446613744311946
0,0,0.43
0,0,0.4052518037518038
0,0,0.42
1,1,0.6678141025641026
0,1,0.690095016095016
0,1,0.690095016095016
1,1,0.690095016095016
1,1,0.690095016095016
0,1,0.690095016095016
1,0,0.47184615384615375
0,1,0.5179166666666667
0,0,0.45471428571428574
0,0,0.3180476190476191
0,0,0.28188320013320006
0,0,0.28188320013320006
1,0,0.25965151515151513
0,0,0.25965151515151513
1,0,0.36581818181818193
0,0,0.275985347985348
1,0,0.2393195021352915
1,0,0.2393195021352915
0,0,0.2393195021352915
0,0,0.398547619047619
0,1,0.690095016095016
1,1,0.690095016095016
0,0,0.42
0,0,0.34723076923076923
1,0,0.45399999999999996
0,1,0.690095016095016
1,0,0.4455641025641025
1,0,0.43556410256410255
1,0,0.43556410256410255
1,0,0.43556410256410255
1,0,0.2393195021352915
1,0,0.2393195021352915
0,0,0.34723076923076923
1,1,0.568567599067599
1,0,0.5
1,0,0.46
1,0,0.3919184704184705
1,0,0.3919184704184705
1,1,0.605
1,1,0.6639807692307691
0,0,0.358
0,0,0.40399999999999997
1,0,0.24803478685057623
0,1,0.6833404373404374
1,0,0.41
0,0,0.2894688644688645
0,0,0.24803478685057623
1,0,0.3919184704184705
0,1,0.6833404373404374
0,1,0.6833404373404374
0,1,0.6833404373404374
0,1,0.6833404373404374
0,0,0.358
1,0,0.358
1,0,0.358
0,1,0.6833404373404374
0,1,0.6833404373404374
1,1,0.6639807692307691
0,0,0.37799999999999995
0,0,0.37799999999999995
0,0,0.4644285714285714
0,1,0.6833404373404374
0,0,0.23198484848484846
0,0,0.23198484848484846
0,0,0.27081818181818185
0,0,0.24803478685057623
0,0,0.24803478685057623
0,0,0.24803478685057623
0,0,0.494
1,0,0.40399999999999997
0,1,0.6833404373404374
0,1,0.6833404373404374
1,1,0.5153809523809524
1,0,0.24803478685057623
1,0,0.24803478685057623
1,0,0.414
1,0,0.3919184704184705
0,1,0.6833404373404374
0,0,0.365
0,1,0.6833404373404374
1,0,0.40399999999999997
0,1,0.6833404373404374
0,0,0.3428549783549784
0,0,0.3428549783549784
0,0,0.41
0,0,0.41
0,0,0.332
0,0,0.3428549783549784
0,0,0.3428549783549784
0,0,0.3428549783549784
0,1,0.7155558053058053
0,1,0.7155558053058053
1,1,0.6744450549450549
0,1,0.7155558053058053
0,1,0.7155558053058053
0,0,0.342
0,1,0.7155558053058053
0,1,0.7155558053058053
0,1,0.7155558053058053
0,0,0.3657142857142857
0,0,0.36
0,0,0.24824999999999997
0,0,0.24824999999999997
1,0,0.24049999999999996
0,0,0.3011355311355312
0,0,0.3011355311355312
0,0,0.3011355311355312
0,0,0.3739256854256854
0,0,0.2560650898808792
0,0,0.39399999999999996
1,0,0.39399999999999996
0,0,0.2560650898808792
0,0,0.2560650898808792
0,0,0.2560650898808792
0,0,0.2560650898808792
0,0,0.384
0,0,0.2560650898808792
0,0,0.2560650898808792
1,0,0.46399999999999997
0,0,0.474
0,0,0.44
0,1,0.7155558053058053
0,0,0.2560650898808792
0,0,0.2560650898808792
0,0,0.2560650898808792
0,0,0.3428549783549784
1,0,0.2560650898808792
1,0,0.402
1,0,0.39399999999999996
0,0,0.402
1,0,0.4157142857142857
0,1,0.7155558053058053
1,0,0.2560650898808792
0,0,0.2560650898808792
1,0,0.39399999999999996
1,1,0.551595238095238
1,1,0.551595238095238
1,0,0.2560650898808792
1,0,0.2560650898808792
0,0,0.31915656565656564
1,0,0.42
1,0,0.42
0,0,0.31915656565656564
0,0,0.32871428571428574
0,0,0.342
1,1,0.6535677100677099
0,0,0.322
0,1,0.6535677100677099
1,1,0.6477976190476188
0,0,0.322
1,0,0.5
1,0,0.5
1,0,0.3657142857142857
1,0,0.3657142857142857
1,0,0.3657142857142857
1,0,0.48333333333333334
1,0,0.48333333333333334
1,0,0.48333333333333334
1,0,0.345
0,0,0.36
0,0,0.21216666666666661
0,0,0.23958889940468883
1,0,0.23958889940468883
0,0,0.4033333333333334
1,0,0.3523463203463203
0,0,0.4033333333333334
0,0,0.31915656565656564
0,0,0.31915656565656564
1,1,0.7804166666666668
0,1,0.6535677100677099
0,0,0.41200000000000003
0,0,0.44333333333333336
0,0,0.44333333333333336
0,0,0.44333333333333336
0,0,0.45
0,0,0.45
0,0,0.24566666666666662
0,0,0.44333333333333336
1,0,0.23958889940468883
0,0,0.31915656565656564
0,1,0.6535677100677099
0,1,0.6535677100677099
1,0,0.35200000000000004
0,0,0.41333333333333333
0,1,0.6535677100677099
1,0,0.48333333333333334
1,0,0.4733333333333334
1,0,0.46
0,1,0.6535677100677099
1,1,0.6535677100677099
0,0,0.23958889940468883
1,0,0.48333333333333334
0,0,0.41200000000000003
0,0,0.23958889940468883
1,0,0.48333333333333334
1,0,0.48333333333333334
1,0,0.37
1,0,0.37
1,0,0.37
0,1,0.5474532967032968
1,0,0.358
0,0,0.3073470418470418
0,0,0.3073470418470418
0,0,0.3073470418470418
1,0,0.3073470418470418
0,0,0.42
1,0,0.382
0,1,0.6995476190476191
1,0,0.42
0,0,0.42
0,0,0.42
0,0,0.42
0,0,0.3073470418470418
0,0,0.42
0,0,0.42
0,0,0.42
0,0,0.42
0,0,0.42
0,0,0.42
0,0,0.42
0,0,0.42
0,0,0.42
0,0,0.42
0,0,0.382
0,0,0.4257142857142857
0,0,0.44
0,0,0.44
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,0,0.24569047619047613
0,0,0.1904666050323945
0,0,0.382
0,0,0.382
0,1,0.7087264402264399
0,0,0.382
0,0,0.382
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
1,1,0.663845238095238
0,0,0.382
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,0,0.22502380952380943
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
1,1,0.7087264402264399
0,1,0.7087264402264399
1,0,0.382
1,0,0.392
0,1,0.7087264402264399
0,0,0.4257142857142857
0,0,0.42
0,0,0.1904666050323945
0,1,0.5474532967032968
0,0,0.43
0,0,0.22502380952380943
0,0,0.22502380952380943
0,1,0.5871904761904762
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
0,0,0.1904666050323945
1,1,0.6995476190476191
0,0,0.1904666050323945
0,1,0.5278571428571427
0,0,0.1904666050323945
0,0,0.1904666050323945
1,0,0.382
1,0,0.364
0,1,0.5278571428571427
1,0,0.38
1,1,0.865
0,0,0.3073470418470418
1,0,0.37333333333333335
0,1,0.7087264402264399
0,1,0.5278571428571427
0,0,0.41333333333333333
0,1,0.5474532967032968
0,0,0.38333333333333336
0,0,0.24569047619047613
0,0,0.24569047619047613
0,1,0.7087264402264399
1,1,0.5278571428571427
0,1,0.7087264402264399
0,0,0.22502380952380943
1,0,0.42
0,1,0.7087264402264399
0,1,0.7087264402264399
0,1,0.7087264402264399
0,0,0.42
0,0,0.1904666050323945
1,1,0.69125
1,1,0.69125
1,1,0.7087264402264399
1,1,0.7087264402264399
1,0,0.392
1,0,0.392
1,1,0.595
1,0,0.41
1,0,0.41
1,0,0.41
1,0,0.322
1,0,0.4033333333333334
1,0,0.322
1,0,0.385
1,0,0.39333333333333337
1,0,0.39333333333333337
1,0,0.39333333333333337
0,1,0.7087264402264399
1,0,0.35666666666666663
1,1,0.6767500000000001
0,0,0.414
0,0,0.18781818181818175
0,0,0.4390851370851372
0,0,0.4390851370851372
0,1,0.7161664446664444
1,0,0.401047619047619
0,0,0.2568186813186813
0,1,0.7161664446664444
0,1,0.7161664446664444
0,1,0.7161664446664444
1,1,0.7161664446664444
1,0,0.4390851370851372
1,1,0.6767500000000001
1,0,0.41
0,0,0.41
1,0,0.3862307692307692
1,0,0.374
1,1,0.7161664446664444
1,0,0.4390851370851372
1,0,0.38456410256410256
1,0,0.38456410256410256
0,1,0.7161664446664444
1,0,0.3163809523809524
1,1,0.7161664446664444
0,0,0.4597142857142858
0,1,0.7161664446664444
0,0,0.3862307692307692
0,0,0.3862307692307692
0,1,0.7161664446664444
0,1,0.7161664446664444
0,0,0.18781818181818175
1,1,0.7161664446664444
1,0,0.4597142857142858
0,0,0.38456410256410256
0,0,0.31623076923076926
0,0,0.3862307692307692
0,0,0.374
0,0,0.3862307692307692
0,0,0.3862307692307692
1,1,0.7161664446664444
0,0,0.3862307692307692
0,0,0.382
0,0,0.39399999999999996
0,0,0.492441391941392
1,0,0.32771428571428574
1,0,0.444
1,0,0.444
0,1,0.6767500000000001
0,0,0.18781818181818175
0,0,0.18781818181818175
1,0,0.3259015151515151
0,0,0.28401545384440113
0,0,0.18781818181818175
0,0,0.23189039137975725
0,0,0.21965151515151513
0,0,0.43
0,0,0.21965151515151513
0,0,0.4
1,0,0.41
0,0,0.23189039137975725
1,0,0.42623076923076925
1,1,0.585047619047619
1,0,0.23189039137975725
0,0,0.23189039137975725
1,1,0.7161664446664444
1,1,0.7161664446664444
0,0,0.4390851370851372
0,0,0.4390851370851372
0,0,0.4390851370851372
1,0,0.4033333333333334
0,0,0.41333333333333333
0,1,0.6767500000000001
0,1,0.7161664446664444
0,1,0.7161664446664444
0,0,0.4597142857142858
0,0,0.4597142857142858
0,0,0.4597142857142858
0,0,0.23189039137975725
0,0,0.38
0,0,0.2568186813186813
0,0,0.23189039137975725
1,1,0.7161664446664444
1,1,0.7161664446664444
0,0,0.4597142857142858
1,1,0.6767500000000001
0,1,0.7161664446664444
1,0,0.23189039137975725
1,0,0.4390851370851372
1,0,0.4390851370851372
1,0,0.41333333333333333
0,0,0.4597142857142858
0,0,0.41333333333333333
0,0,0.41333333333333333
0,1,0.7161664446664444
0,0,0.23189039137975725
1,0,0.23189039137975725
1,0,0.4390851370851372
1,0,0.4033333333333334
0,1,0.7161664446664444
1,0,0.4597142857142858
0,0,0.3862307692307692
1,1,0.6767500000000001
1,0,0.39456410256410257
1,0,0.4390851370851372
1,0,0.4390851370851372
1,0,0.4390851370851372
0,0,0.4390851370851372
0,0,0.4390851370851372
0,0,0.4390851370851372
0,1,0.7161664446664444
0,1,0.7161664446664444
0,0,0.41333333333333333
0,0,0.41333333333333333
0,0,0.4390851370851372
0,0,0.4390851370851372
0,0,0.4597142857142858
0,0,0.18781818181818175
0,0,0.18781818181818175
1,0,0.18781818181818175
0,0,0.18781818181818175
0,0,0.33651767676767674
0,1,0.6771163003663004
0,1,0.7161664446664444
0,0,0.38456410256410256
0,1,0.7161664446664444
0,1,0.7161664446664444
0,1,0.7161664446664444
0,1,0.7161664446664444
0,1,0.7161664446664444
1,0,0.38456410256410256
1,1,0.6833855311355311
0,1,0.7161664446664444
1,0,0.37200000000000005
1,0,0.37200000000000005
1,0,0.37200000000000005
0,0,0.4597142857142858
1,0,0.4597142857142858
1,0,0.23189039137975725
1,0,0.3531328041097862
0,0,0.23189039137975725
1,1,0.5193432678432679
0,0,0.4390851370851372
0,0,0.4390851370851372
0,0,0.4390851370851372
1,0,0.38456410256410256
0,0,0.4597142857142858
0,0,0.23189039137975725
0,0,0.4597142857142858
0,0,0.4597142857142858
0,0,0.374
0,0,0.41333333333333333
1,0,0.23189039137975725
0,1,0.7161664446664444
0,1,0.7161664446664444
0,0,0.4597142857142858
1,0,0.23189039137975725
1,0,0.401047619047619
0,0,0.23189039137975725
1,0,0.354
0,0,0.4390851370851372
0,0,0.3677142857142857
1,0,0.39456410256410257
0,1,0.6767500000000001
0,0,0.23189039137975725
0,1,0.7161664446664444
0,0,0.41333333333333333
1,1,0.6771163003663004
0,1,0.6767500000000001
0,1,0.6767500000000001
0,1,0.7161664446664444
0,0,0.4390851370851372
0,1,0.690095016095016
0,0,0.45471428571428574
0,0,0.4021666666666668
1,0,0.4052518037518038
1,0,0.45
0,1,0.690095016095016
0,0,0.25965151515151513
1,0,0.2393195021352915
0,0,0.4052518037518038
0,0,0.4052518037518038
0,1,0.6675833333333334
0,0,0.45333333333333337
1,0,0.4052518037518038
0,0,0.4052518037518038
1,1,0.690095016095016
1,1,0.690095016095016
1,1,0.690095016095016
1,0,0.4052518037518038
0,1,0.690095016095016
0,1,0.690095016095016
0,1,0.690095016095016
0,1,0.690095016095016
1,1,0.690095016095016
1,1,0.690095016095016
1,1,0.690095016095016
1,0,0.41723076923076924
0,1,0.690095016095016
1,1,0.690095016095016
0,1,0.690095016095016
0,0,0.2393195021352915
0,1,0.690095016095016
1,0,0.34723076923076923
0,1,0.690095016095016
0,1,0.690095016095016
0,0,0.45471428571428574
0,1,0.690095016095016
0,1,0.690095016095016
0,1,0.690095016095016
0,1,0.690095016095016
0,0,0.48
0,0,0.48
1,0,0.45471428571428574
0,0,0.45471428571428574
0,0,0.45471428571428574
0,0,0.45471428571428574
0,0,0.2393195021352915
0,0,0.2393195021352915
0,0,0.22781818181818178
0,0,0.22781818181818178
0,0,0.22781818181818178
0,0,0.22781818181818178
1,0,0.2393195021352915
1,0,0.2393195021352915
0,0,0.2393195021352915
0,0,0.2393195021352915
0,0,0.398547619047619
0,0,0.424
1,0,0.2393195021352915
0,0,0.45471428571428574
1,0,0.45399999999999996
0,0,0.2393195021352915
0,0,0.44
0,0,0.44
1,0,0.4157142857142857
0,1,0.690095016095016
0,1,0.690095016095016
0,1,0.690095016095016
0,1,0.690095016095016
0,1,0.690095016095016
0,1,0.690095016095016
0,1,0.690095016095016
1,0,0.4052518037518038
1,0,0.40399999999999997
1,0,0.40399999999999997
1,0,0.325
1,0,0.40399999999999997
1,0,0.40399999999999997
0,1,0.690095016095016
1,0,0.40399999999999997
1,0,0.40399999999999997
1,0,0.40399999999999997
1,0,0.40399999999999997
1,0,0.40399999999999997
1,0,0.40399999999999997
1,0,0.40399999999999997
1,0,0.45
0,0,0.4052518037518038
0,0,0.4052518037518038
0,0,0.25965151515151513
0,0,0.41723076923076924
0,1,0.690095016095016
1,0,0.38716666666666677
1,0,0.3957142857142857
0,1,0.690095016095016
1,0,0.2393195021352915
0,0,0.4052518037518038
1,0,0.3765176767676768
1,0,0.3765176767676768
0,0,0.3919184704184705
0,0,0.23198484848484846
0,0,0.3919184704184705
1,1,0.6833404373404374
0,0,0.46
0,0,0.46
0,0,0.46
0,0,0.4357142857142857
0,1,0.6833404373404374
1,1,0.6759999999999999
1,1,0.6759999999999999
0,1,0.6825833333333334
0,1,0.6833404373404374
0,1,0.6833404373404374
0,0,0.2894688644688645
0,1,0.6833404373404374
0,1,0.6833404373404374
0,0,0.24803478685057623
0,1,0.6833404373404374
0,1,0.6833404373404374
0,0,0.4685128205128204
1,0,0.3957142857142857
0,0,0.4644285714285714
0,0,0.2844015151515151
0,0,0.23198484848484846
1,1,0.7458181818181819
1,0,0.424
0,0,0.24803478685057623
0,0,0.24803478685057623
1,0,0.4357142857142857
0,0,0.434
0,0,0.3919184704184705
1,1,0.504
1,1,0.504
1,0,0.434
1,1,0.504
1,0,0.428
1,0,0.414
1,0,0.48
1,0,0.49
1,0,0.4057142857142857
1,0,0.3557142857142857
0,1,0.6833404373404374
0,1,0.6833404373404374
1,0,0.46
1,1,0.504
1,0,0.24803478685057623
0,1,0.5054146964146964
1,1,0.6639807692307691
1,1,0.504
1,1,0.504
1,0,0.434
0,0,0.24803478685057623
0,1,0.6833404373404374
1,0,0.434
1,0,0.434
1,0,0.4357142857142857
0,0,0.24803478685057623
0,0,0.3428549783549784
0,1,0.7155558053058053
0,0,0.3428549783549784
0,0,0.3428549783549784
0,1,0.7155558053058053
0,0,0.41200000000000003
0,1,0.7155558053058053
0,1,0.7155558053058053
0,0,0.36200000000000004
1,1,0.7155558053058053
0,1,0.7155558053058053
0,1,0.7155558053058053
1,1,0.551595238095238
0,0,0.20166666666666663
0,0,0.20166666666666663
0,0,0.2560650898808792
1,0,0.402
1,0,0.3428549783549784
0,0,0.46399999999999997
0,0,0.3428549783549784
0,0,0.365
0,0,0.37
0,0,0.37
0,0,0.37
0,0,0.37
0,0,0.37
1,0,0.414
0,1,0.7155558053058053
0,0,0.31915656565656564
0,1,0.6535677100677099
1,0,0.48
0,1,0.6535677100677099
1,1,0.67
0,0,0.21216666666666661
1,0,0.41200000000000003
0,0,0.44333333333333336
0,1,0.6535677100677099
0,0,0.31915656565656564
0,0,0.31915656565656564
0,0,0.31915656565656564
0,1,0.6535677100677099
0,0,0.23958889940468883
0,0,0.23958889940468883
0,0,0.402
0,0,0.43333333333333335
0,0,0.43333333333333335
0,0,0.23958889940468883
0,0,0.402
1,0,0.44
1,0,0.44
0,1,0.6535677100677099
0,1,0.6535677100677099
0,0,0.41
0,0,0.42
0,0,0.3073470418470418
0,0,0.3073470418470418
0,1,0.7087264402264399
1,0,0.24569047619047613
1,1,0.6519642857142857
1,1,0.68
1,0,0.4063571428571428
0,0,0.22502380952380943
0,0,0.1904666050323945
0,0,0.4063571428571428
1,0,0.3356666666666667
1,0,0.382
0,0,0.3073470418470418
0,0,0.22502380952380943
0,0,0.3073470418470418
0,1,0.7087264402264399
0,1,0.6995476190476191
0,1,0.6995476190476191
0,1,0.7087264402264399
0,1,0.7087264402264399
0,0,0.4557142857142857
1,0,0.31026298701298693
1,0,0.31026298701298693
1,0,0.4390851370851372
0,0,0.41
0,0,0.38
0,0,0.4390851370851372
1,1,0.7161664446664444
0,0,0.4597142857142858
1,1,0.585047619047619
1,0,0.41
0,0,0.4390851370851372
0,0,0.4390851370851372
0,1,0.7161664446664444
0,0,0.3862307692307692
1,0,0.42200000000000004
0,0,0.23189039137975725
0,0,0.23189039137975725
0,0,0.382
1,1,0.7161664446664444
1,1,0.6833855311355311
1,0,0.42
1,1,0.7161664446664444
1,1,0.7161664446664444
1,0,0.2568186813186813
1,0,0.2568186813186813
0,1,0.7161664446664444
0,1,0.7161664446664444
1,0,0.4033333333333334
1,1,0.6333141025641025
0,1,0.7161664446664444
0,0,0.38456410256410256
0,1,0.7161664446664444
0,1,0.7161664446664444
1,0,0.374
1,0,0.374
0,0,0.23189039137975725
0,1,0.7161664446664444
1,0,0.4390851370851372
1,0,0.18781818181818175
0,1,0.7161664446664444
1,0,0.23189039137975725
1,0,0.374
1,1,0.615
0,0,0.36050000000000004
0,0,0.2393195021352915
0,1,0.690095016095016
0,0,0.28188320013320006
0,0,0.28188320013320006
1,0,0.2393195021352915
1,0,0.424
1,0,0.424
1,0,0.43556410256410255
0,0,0.2393195021352915
0,0,0.2393195021352915
1,0,0.2393195021352915
1,0,0.2393195021352915
0,0,0.2393195021352915
0,0,0.2393195021352915
0,0,0.2393195021352915
0,0,0.2393195021352915
0,0,0.2393195021352915
1,1,0.690095016095016
0,0,0.2393195021352915
1,0,0.43356410256410255
1,0,0.43356410256410255
1,0,0.4052518037518038
1,1,0.690095016095016
0,1,0.690095016095016
0,0,0.2393195021352915
0,1,0.690095016095016
1,0,0.3308917748917748
1,0,0.40723076923076923
1,0,0.424
1,0,0.424
1,0,0.424
1,0,0.424
0,1,0.6833404373404374
1,1,0.6833404373404374
0,1,0.6833404373404374
0,1,0.6833404373404374
0,1,0.6833404373404374
0,1,0.6833404373404374
0,1,0.6833404373404374
0,1,0.6833404373404374
0,0,0.23198484848484846
1,1,0.6400833333333332
1,0,0.24803478685057623
0,1,0.6833404373404374
0,0,0.23198484848484846
1,0,0.24803478685057623
1,0,0.24803478685057623
1,0,0.24803478685057623
1,0,0.24803478685057623
1,0,0.24803478685057623
1,0,0.428
1,1,0.6833404373404374
1,1,0.6702499999999999
0,0,0.2894688644688645
1,0,0.434
0,0,0.4644285714285714
1,0,0.2894688644688645
1,0,0.418
1,0,0.418
1,0,0.3957142857142857
0,1,0.6833404373404374
1,0,0.424
1,0,0.418
1,0,0.434
0,0,0.24803478685057623
0,0,0.24803478685057623
1,1,0.6702499999999999
1,1,0.6702499999999999
1,0,0.3428549783549784
1,0,0.3428549783549784
1,1,0.7155558053058053
0,0,0.35200000000000004
1,0,0.36200000000000004
1,0,0.402
1,0,0.402
1,1,0.7155558053058053
1,1,0.6861309523809522
1,0,0.35984632034632036
0,1,0.551595238095238
0,0,0.24824999999999997
0,0,0.24824999999999997
0,1,0.6218809523809523
0,1,0.6218809523809523
0,1,0.6218809523809523
0,0,0.2560650898808792
0,0,0.2560650898808792
1,1,0.7155558053058053
0,1,0.7155558053058053
0,1,0.7155558053058053
0,0,0.44
1,0,0.4157142857142857
1,1,0.7155558053058053
0,1,0.551595238095238
1,0,0.2560650898808792
0,0,0.2560650898808792
0,0,0.31915656565656564
0,0,0.31915656565656564
1,0,0.35450000000000004
0,1,0.5942142857142857
1,0,0.37799999999999995
1,0,0.33
0,0,0.23958889940468883
0,0,0.23958889940468883
0,1,0.6535677100677099
1,0,0.332
0,1,0.5012619047619046
1,1,0.6335000000000001
0,1,0.5012619047619046
1,0,0.43
1,0,0.46
1,0,0.46
1,1,0.6688888888888889
1,1,0.81
0,0,0.23958889940468883
0,1,0.5012619047619046
1,1,0.8057142857142857
1,0,0.21216666666666661
1,0,0.21216666666666661
0,0,0.3073470418470418
0,0,0.4
0,0,0.4
1,0,0.37200000000000005
1,1,0.7137264402264399
1,0,0.41
1,0,0.4033333333333334
0,0,0.3073470418470418
0,1,0.7137264402264399
1,0,0.461
0,0,0.3600000000000001
0,0,0.36
1,0,0.30320757020757017
1,0,0.3600000000000001
1,0,0.37000000000000005
1,0,0.3565641025641026
1,0,0.3565641025641026
1,0,0.3565641025641026
1,0,0.392
0,1,0.7171545399045397
0,1,0.7171545399045397
0,1,0.7171545399045397
1,0,0.354
1,0,0.354
1,0,0.354
0,0,0.4907994227994227
1,0,0.3566666666666667
1,0,0.25623076923076926
0,0,0.20109820442154874
1,1,0.6149166666666668
1,0,0.20109820442154874
1,0,0.20109820442154874
1,0,0.20109820442154874
1,0,0.20109820442154874
1,0,0.20109820442154874
1,0,0.22153623827153235
1,0,0.20109820442154874
1,0,0.20109820442154874
0,0,0.20109820442154874
0,0,0.20109820442154874
0,0,0.4907994227994227
1,0,0.20109820442154874
1,0,0.384
1,0,0.384
1,1,0.743940254190254
0,0,0.27499999999999997
0,1,0.5686154401154401
0,1,0.5686154401154401
0,1,0.8536801809301809
1,1,0.8536801809301809
1,1,0.8536801809301809
1,1,0.8536801809301809
1,0,0.3686666666666667
1,0,0.2207968448334244
0,1,0.5686154401154401
0,0,0.26666666666666666
0,0,0.20782195255724661
0,1,0.8536801809301809
0,1,0.8536801809301809
0,1,0.8536801809301809
0,0,0.29992258876314604
0,0,0.22782195255724666
1,0,0.2592307692307692
0,1,0.7009171906524848
0,0,0.20782195255724661
0,1,0.8536801809301809
0,1,0.6364457733099375
0,1,0.5686154401154401
0,1,0.8536801809301809
0,0,0.2207968448334244
0,0,0.2207968448334244
1,0,0.2207968448334244
0,1,0.8536801809301809
0,1,0.6050003607503607
0,1,0.6050003607503607
1,0,0.3550000000000001
0,1,0.5231190476190476
0,1,0.7183668243521184
0,1,0.7183668243521184
1,0,0.24919093280356136
0,0,0.31666666666666665
1,0,0.19723076923076924
0,1,0.8852210844710844
1,1,0.8852210844710844
0,1,0.8852210844710844
0,1,0.8852210844710844
1,0,0.19723076923076924
1,0,0.19723076923076924
0,0,0.26
0,1,0.8852210844710844
0,1,0.7751190476190476
1,0,0.26746708824426785
1,0,0.18227564102564103
0,1,0.8852210844710844
1,0,0.30733333333333335
1,1,0.5231190476190476
0,1,0.8852210844710844
1,0,0.24919093280356136
1,0,0.22556410256410256
1,0,0.21723076923076923
1,1,0.5231190476190476
1,0,0.22556410256410256
0,1,0.6050003607503607
1,0,0.272
1,0,0.272
1,0,0.272
1,0,0.272
1,0,0.272
1,0,0.24919093280356136
1,0,0.272
1,0,0.25556410256410256
1,1,0.5780003607503607
0,0,0.33666666666666667
0,0,0.33666666666666667
1,0,0.31166666666666665
1,1,0.6969595592579464
1,1,0.7620714285714285
0,0,0.2728648545646348
0,1,0.5780003607503607
1,1,0.5780003607503607
1,1,0.5780003607503607
1,1,0.5780003607503607
0,1,0.8626331723831724
1,1,0.8333821733821735
0,1,0.8626331723831724
1,0,0.2728648545646348
1,0,0.2728648545646348
1,1,0.8626331723831724
1,0,0.3416666666666666
0,1,0.5780003607503607
1,1,0.8626331723831724
0,0,0.33166666666666667
1,1,0.5780003607503607
1,0,0.31166666666666665
1,0,0.218
0,1,0.8333821733821735
1,1,0.5780003607503607
1,0,0.27699999999999997
0,1,0.5297857142857143
0,1,0.6969595592579464
0,1,0.8375490897990899
